,Date,ODS code,Organisation name,Type 1,Type 2,Other,Total A&E attendences
280,2015-07-01,RK5,Sherwood Forest Hospitals NHS Foundation Trust,8407.0,0.0,4111.0,12518.0
281,2015-07-01,NEH06,Haverstock Healthcare (Cheshunt Community Hospital),0.0,0.0,1892.0,1892.0
282,2015-07-01,RTV,5 Boroughs Partnership NHS Foundation Trust,0.0,0.0,4064.0,4064.0
283,2015-07-01,R1A,Worcestershire Health And Care NHS Trust,0.0,534.0,0.0,534.0
284,2015-07-01,RWP,Worcestershire Acute Hospitals NHS Trust,10404.0,0.0,5810.0,16214.0
285,2015-07-01,RGR,West Suffolk NHS Foundation Trust,5443.0,0.0,0.0,5443.0
286,2015-07-01,RWG,West Hertfordshire Hospitals NHS Trust,7412.0,0.0,4333.0,11745.0
287,2015-07-01,Y02628,Walsall Walk In Health Centre,0.0,0.0,4688.0,4688.0
288,2015-07-01,RBK,Walsall Healthcare NHS Trust,6396.0,0.0,3722.0,10118.0
289,2015-07-01,RJE,University Hospitals Of North Midlands NHS Trust,11014.0,436.0,8924.0,20374.0
290,2015-07-01,RWE,University Hospitals Of Leicester NHS Trust,10815.0,1670.0,5878.0,18363.0
291,2015-07-01,RKB,University Hospitals Coventry And Warwickshire NHS Trust,11299.0,1933.0,2392.0,15624.0
292,2015-07-01,RRK,University Hospitals Birmingham NHS Foundation Trust,9081.0,0.0,0.0,9081.0
293,2015-07-01,RWD,United Lincolnshire Hospitals NHS Trust,13767.0,0.0,0.0,13767.0
294,2015-07-01,RXK,Sandwell And West Birmingham Hospitals NHS Trust,13676.0,2142.0,2830.0,18648.0
295,2015-07-01,RL4,The Royal Wolverhampton NHS Trust,10227.0,0.0,4128.0,14355.0
296,2015-07-01,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",5240.0,0.0,0.0,5240.0
297,2015-07-01,RQW,The Princess Alexandra Hospital NHS Trust,8622.0,0.0,229.0,8851.0
298,2015-07-01,RNA,The Dudley Group NHS Foundation Trust,8045.0,0.0,5174.0,13219.0
299,2015-07-01,Y02961,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,3928.0,3928.0
300,2015-07-01,NHM01,Suffolk Community Healthcare - Ipswich,0.0,0.0,576.0,576.0
301,2015-07-01,NLO02,Staffordshire Doctors Urgent Care Ltd [Sduc],0.0,0.0,384.0,384.0
302,2015-07-01,RAJ,Southend University Hospital NHS Foundation Trust,8234.0,0.0,0.0,8234.0
303,2015-07-01,RJC,South Warwickshire NHS Foundation Trust,5043.0,0.0,765.0,5808.0
304,2015-07-01,Y02615,South Birmingham GP Walk In Centre,0.0,0.0,4711.0,4711.0
305,2015-07-01,Y02568,Solihull Healthcare & Walk-In-Centre,0.0,0.0,3607.0,3607.0
306,2015-07-01,R1D,Shropshire Community Health NHS Trust,0.0,426.0,2391.0,2817.0
307,2015-07-01,RXW,Shrewsbury And Telford Hospital NHS Trust,10369.0,0.0,715.0,11084.0
308,2015-07-01,Y02736,Showell Park Health & Walk In Centre,0.0,0.0,1810.0,1810.0
309,2015-07-01,RL1,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0
310,2015-07-01,Y02662,Greyfriars Health Centre,0.0,0.0,1156.0,1156.0
311,2015-07-01,AD913,Beckenham Beacon Ucc,0.0,0.0,4034.0,4034.0
312,2015-07-01,RLT,George Eliot Hospital NHS Trust,6088.0,0.0,0.0,6088.0
313,2015-07-01,RAN,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0
314,2015-07-01,RAL,Royal Free London NHS Foundation Trust,18534.0,0.0,3401.0,21935.0
315,2015-07-01,RT3,Royal Brompton & Harefield NHS Foundation Trust,0.0,0.0,0.0,0.0
316,2015-07-01,AF002,Purley Miu,0.0,0.0,724.0,724.0
317,2015-07-01,AF003,Parkway Miu,0.0,0.0,603.0,603.0
318,2015-07-01,Y02585,Orient Practice,0.0,0.0,934.0,934.0
319,2015-07-01,Y02973,Orchard Village Walk-In-Centre,0.0,0.0,330.0,330.0
320,2015-07-01,RAP,North Middlesex University Hospital NHS Trust,14396.0,0.0,0.0,14396.0
321,2015-07-01,RAT,North East London NHS Foundation Trust,0.0,0.0,5418.0,5418.0
322,2015-07-01,RP6,Moorfields Eye Hospital NHS Foundation Trust,0.0,8884.0,0.0,8884.0
323,2015-07-01,R1K,London North West Healthcare NHS Trust,10931.0,0.0,16842.0,27773.0
324,2015-07-01,RJ2,Lewisham And Greenwich NHS Trust,18461.0,0.0,3416.0,21877.0
325,2015-07-01,RAX,Kingston Hospital NHS Foundation Trust,8500.0,966.0,0.0,9466.0
326,2015-07-01,Y03047,St Andrews Walk-In Centre,0.0,0.0,2087.0,2087.0
327,2015-07-01,RJZ,King's College Hospital NHS Foundation Trust,17278.0,2288.0,5588.0,25154.0
328,2015-07-01,RY9,Hounslow And Richmond Community Healthcare NHS Trust,0.0,0.0,4292.0,4292.0
329,2015-07-01,RQX,Homerton University Hospital NHS Foundation Trust,10311.0,0.0,0.0,10311.0
330,2015-07-01,Y03082,Harold Wood Walk In Centre,0.0,0.0,3977.0,3977.0
331,2015-07-01,RJ1,Guy's And St Thomas' NHS Foundation Trust,12047.0,781.0,2942.0,15770.0
332,2015-07-01,RVR,Epsom And St Helier University Hospitals NHS Trust,12253.0,427.0,0.0,12680.0
333,2015-07-01,NX122,Edridge Road Community Health Centre,0.0,0.0,3049.0,3049.0
334,2015-07-01,Y02696,Edmonton GP Walk In Centre,0.0,0.0,776.0,776.0
335,2015-07-01,Y02823,Dmc Vicarage Lane,0.0,0.0,2617.0,2617.0
336,2015-07-01,RJ6,Croydon Health Services NHS Trust,5775.0,0.0,3870.0,9645.0
337,2015-07-01,RQM,Chelsea And Westminster Hospital NHS Foundation Trust,9828.0,0.0,0.0,9828.0
338,2015-07-01,RYX,Central London Community Healthcare NHS Trust,0.0,0.0,18266.0,18266.0
339,2015-07-01,REM,Aintree University Hospital NHS Foundation Trust,6662.0,0.0,5937.0,12599.0
340,2015-07-01,R1H,Barts Health NHS Trust,26893.0,761.0,9880.0,37534.0
341,2015-07-01,RYJ,Imperial College Healthcare NHS Trust,9390.0,3818.0,10130.0,23338.0
342,2015-07-01,NTPAL,Greet General Practice & Urgent Care Centre,0.0,0.0,2130.0,2130.0
343,2015-07-01,RJ7,St George's University Hospitals NHS Foundation Trust,12730.0,0.0,1400.0,14130.0
344,2015-07-01,RAS,The Hillingdon Hospitals NHS Foundation Trust,4937.0,0.0,8229.0,13166.0
345,2015-07-01,NQ106,Fryatt Hospital,0.0,0.0,557.0,557.0
346,2015-07-01,NAX,East Coast Community Healthcare C.I.C,0.0,0.0,701.0,701.0
347,2015-07-01,RWH,East And North Hertfordshire NHS Trust,9929.0,0.0,6700.0,16629.0
348,2015-07-01,NNJ,Derbyshire Health United Ltd,0.0,0.0,1648.0,1648.0
349,2015-07-01,RY8,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,4910.0,4910.0
350,2015-07-01,RTG,Derby Teaching Hospitals NHS Foundation Trust,11582.0,0.0,4148.0,15730.0
351,2015-07-01,Y02613,Coventry NHS Healthcare Ctr,0.0,0.0,4403.0,4403.0
352,2015-07-01,RYG,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0
353,2015-07-01,Y03571,Corby Urgent Care Centre,0.0,0.0,4898.0,4898.0
354,2015-07-01,RDE,Colchester Hospital University NHS Foundation Trust,7010.0,0.0,0.0,7010.0
355,2015-07-01,NQ108,Clacton Hospital,0.0,0.0,2857.0,2857.0
356,2015-07-01,RFS,Chesterfield Royal Hospital NHS Foundation Trust,7060.0,0.0,0.0,7060.0
357,2015-07-01,RGT,Cambridge University Hospitals NHS Foundation Trust,9344.0,0.0,3482.0,12826.0
358,2015-07-01,F84747,The Barkantine Practice,0.0,0.0,2562.0,2562.0
359,2015-07-01,RJF,Burton Hospitals NHS Foundation Trust,5472.0,0.0,5281.0,10753.0
360,2015-07-01,M85813,Birmingham Wic,0.0,0.0,2909.0,2909.0
361,2015-07-01,RYW,Birmingham Community Healthcare NHS Trust,0.0,559.0,0.0,559.0
362,2015-07-01,RQ3,Birmingham Children's Hospital NHS Foundation Trust,4006.0,0.0,0.0,4006.0
363,2015-07-01,RC1,Bedford Hospital NHS Trust,5898.0,0.0,0.0,5898.0
364,2015-07-01,RDD,Basildon And Thurrock University Hospitals NHS Foundation Trust,11144.0,0.0,0.0,11144.0
365,2015-07-01,NL7,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,4768.0,4768.0
366,2015-07-01,RFW,West Middlesex University Hospital NHS Trust,4932.0,0.0,6980.0,11912.0
367,2015-07-01,Y03201,Waldron - Hurley Unregistered Practice,0.0,0.0,2481.0,2481.0
368,2015-07-01,Y02147,Urgent Care Centre,0.0,0.0,9139.0,9139.0
369,2015-07-01,RRV,University College London Hospitals NHS Foundation Trust,11478.0,0.0,0.0,11478.0
370,2015-07-01,RKE,The Whittington Hospital NHS Trust,8039.0,0.0,0.0,8039.0
371,2015-07-01,E84068,The Ridgeway Surgery,0.0,0.0,1884.0,1884.0
372,2015-07-01,Y02987,The Practice Loxford,0.0,0.0,1138.0,1138.0
373,2015-07-01,RLU,Birmingham Women's NHS Foundation Trust,0.0,0.0,0.0,0.0
374,2015-07-01,RCF,Airedale NHS Foundation Trust,4566.0,0.0,0.0,4566.0
375,2015-07-01,RRF,"Wrightington, Wigan And Leigh NHS Foundation Trust",7709.0,0.0,0.0,7709.0
376,2015-07-01,RFF,Barnsley Hospital NHS Foundation Trust,6885.0,0.0,0.0,6885.0
377,2015-07-01,RTH,Oxford University Hospitals NHS Foundation Trust,10794.0,1488.0,0.0,12282.0
378,2015-07-01,RNU,Oxford Health NHS Foundation Trust,0.0,0.0,2939.0,2939.0
379,2015-07-01,RBZ,Northern Devon Healthcare NHS Trust,4053.0,0.0,8074.0,12127.0
380,2015-07-01,RVJ,North Bristol NHS Trust,7174.0,0.0,0.0,7174.0
381,2015-07-01,RPA,Medway NHS Foundation Trust,9040.0,0.0,0.0,9040.0
382,2015-07-01,RWF,Maidstone And Tunbridge Wells NHS Trust,11865.0,0.0,0.0,11865.0
383,2015-07-01,NR5,Livewell Southwest,0.0,0.0,4200.0,4200.0
384,2015-07-01,RYY,Kent Community Health NHS Foundation Trust,0.0,0.0,9877.0,9877.0
385,2015-07-01,R1F,Isle Of Wight NHS Trust,4099.0,0.0,2066.0,6165.0
386,2015-07-01,NDA57,Haslemere Minor Injuries Unit,0.0,0.0,800.0,800.0
387,2015-07-01,RN5,Hampshire Hospitals NHS Foundation Trust,9033.0,0.0,1437.0,10470.0
388,2015-07-01,RN3,Great Western Hospitals NHS Foundation Trust,7141.0,0.0,3827.0,10968.0
389,2015-07-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,10982.0,0.0,0.0,10982.0
390,2015-07-01,R1J,Gloucestershire Care Services NHS Trust,0.0,0.0,7120.0,7120.0
391,2015-07-01,RDU,Frimley Health NHS Foundation Trust,19451.0,0.0,0.0,19451.0
392,2015-07-01,RXC,East Sussex Healthcare NHS Trust,9659.0,969.0,2260.0,12888.0
393,2015-07-01,RVV,East Kent Hospitals University NHS Foundation Trust,12460.0,0.0,5437.0,17897.0
394,2015-07-01,G82071,Dr Jm Ribchester & Partners,0.0,0.0,2259.0,2259.0
395,2015-07-01,RDY,Dorset Healthcare University NHS Foundation Trust,0.0,0.0,4468.0,4468.0
396,2015-07-01,RBD,Dorset County Hospital NHS Foundation Trust,3999.0,0.0,0.0,3999.0
397,2015-07-01,RN7,Dartford And Gravesham NHS Trust,8350.0,0.0,0.0,8350.0
398,2015-07-01,NLT02,Clevedon Hospital,0.0,0.0,1105.0,1105.0
399,2015-07-01,Y00058,Carfax Health Enterprise,0.0,0.0,3051.0,3051.0
400,2015-07-01,Y02596,Cardrew Health Centre,0.0,0.0,2130.0,2130.0
401,2015-07-01,RXQ,Buckinghamshire Healthcare NHS Trust,6788.0,1280.0,3494.0,11562.0
402,2015-07-01,NLW,Bristol Community Health,0.0,0.0,4653.0,4653.0
403,2015-07-01,RXH,Brighton And Sussex University Hospitals NHS Trust,12660.0,1370.0,0.0,14030.0
404,2015-07-01,NLX02,Paulton Memorial Hospital,0.0,0.0,597.0,597.0
405,2015-07-01,NLL,Peninsula Community Health C.I.C,0.0,0.0,10491.0,10491.0
406,2015-07-01,RK9,Plymouth Hospitals NHS Trust,8182.0,0.0,0.0,8182.0
407,2015-07-01,RD3,Poole Hospital NHS Foundation Trust,5696.0,0.0,0.0,5696.0
408,2015-07-01,RA3,Weston Area Health NHS Trust,4714.0,0.0,0.0,4714.0
409,2015-07-01,RF4,"Barking, Havering And Redbridge University Hospitals NHS Trust",19051.0,574.0,2652.0,22277.0
410,2015-07-01,RA4,Yeovil District Hospital NHS Foundation Trust,3820.0,0.0,0.0,3820.0
411,2015-07-01,NLX24,Yate West Gate Centre,0.0,0.0,1720.0,1720.0
412,2015-07-01,RYR,Western Sussex Hospitals NHS Foundation Trust,12072.0,0.0,0.0,12072.0
413,2015-07-01,RA7,University Hospitals Bristol NHS Foundation Trust,8562.0,1914.0,0.0,10476.0
414,2015-07-01,RHM,University Hospital Southampton NHS Foundation Trust,8115.0,1636.0,0.0,9751.0
415,2015-07-01,R1G,Torbay And Southern Devon Health And Care NHS Trust,0.0,0.0,4099.0,4099.0
416,2015-07-01,RA9,Torbay And South Devon NHS Foundation Trust,6711.0,0.0,0.0,6711.0
417,2015-07-01,RDZ,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,6273.0,1488.0,0.0,7761.0
418,2015-07-01,AAH,Tetbury Hospital Trust Ltd,0.0,0.0,333.0,333.0
419,2015-07-01,RBA,Taunton And Somerset NHS Foundation Trust,5315.0,0.0,0.0,5315.0
420,2015-07-01,RDR,Sussex Community NHS Trust,0.0,0.0,6113.0,6113.0
421,2015-07-01,RWX,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,6030.0,6030.0
422,2015-07-01,RTP,Surrey And Sussex Healthcare NHS Trust,7723.0,0.0,0.0,7723.0
423,2015-07-01,RW1,Southern Health NHS Foundation Trust,0.0,0.0,2448.0,2448.0
424,2015-07-01,NTP11,Southampton NHS Treatment Centre,0.0,0.0,3618.0,3618.0
425,2015-07-01,RH5,Somerset Partnership NHS Foundation Trust,0.0,0.0,8354.0,8354.0
426,2015-07-01,R1C,Solent NHS Trust,0.0,0.0,1543.0,1543.0
427,2015-07-01,NLY,Seqol,0.0,0.0,1695.0,1695.0
428,2015-07-01,RNZ,Salisbury NHS Foundation Trust,4018.0,0.0,0.0,4018.0
429,2015-07-01,RD1,Royal United Hospitals Bath NHS Foundation Trust,5955.0,0.0,1069.0,7024.0
430,2015-07-01,RA2,Royal Surrey County Hospital NHS Foundation Trust,5645.0,553.0,0.0,6198.0
431,2015-07-01,RH8,Royal Devon And Exeter NHS Foundation Trust,9163.0,0.0,0.0,9163.0
432,2015-07-01,REF,Royal Cornwall Hospitals NHS Trust,5921.0,0.0,1913.0,7834.0
433,2015-07-01,RHW,Royal Berkshire NHS Foundation Trust,8490.0,1269.0,0.0,9759.0
434,2015-07-01,RPC,Queen Victoria Hospital NHS Foundation Trust,0.0,0.0,1156.0,1156.0
435,2015-07-01,RHU,Portsmouth Hospitals NHS Trust,9618.0,897.0,1974.0,12489.0
436,2015-07-01,NTPAD,St Mary's NHS Treatment Centre,0.0,0.0,4034.0,4034.0
437,2015-07-01,NQT10,Assura Reading Llp,0.0,0.0,3766.0,3766.0
438,2015-07-01,Y02688,Ashford Health Centre,0.0,0.0,3344.0,3344.0
439,2015-07-01,RTK,Ashford And St Peter's Hospitals NHS Foundation Trust,8064.0,0.0,1194.0,9258.0
440,2015-07-01,Y01069,Local Care Direct Ooh,0.0,0.0,2997.0,2997.0
441,2015-07-01,REP,Liverpool Women's NHS Foundation Trust,0.0,1004.0,0.0,1004.0
442,2015-07-01,RBQ,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0
443,2015-07-01,RY1,Liverpool Community Health NHS Trust,0.0,0.0,1944.0,1944.0
444,2015-07-01,Y02875,Lindley House Health Centre,0.0,0.0,3244.0,3244.0
445,2015-07-01,RR8,Leeds Teaching Hospitals NHS Trust,16662.0,0.0,2164.0,18826.0
446,2015-07-01,Y01231,Lcd-Leeds-Ooh,0.0,0.0,2925.0,2925.0
447,2015-07-01,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,11074.0,0.0,0.0,11074.0
448,2015-07-01,RV9,Humber NHS Foundation Trust,0.0,0.0,1130.0,1130.0
449,2015-07-01,RWA,Hull And East Yorkshire Hospitals NHS Trust,10162.0,0.0,1170.0,11332.0
450,2015-07-01,RCD,Harrogate And District NHS Foundation Trust,3942.0,0.0,757.0,4699.0
451,2015-07-01,RR7,Gateshead Health NHS Foundation Trust,7248.0,0.0,2406.0,9654.0
452,2015-07-01,NNF28,Freedom Centre,0.0,0.0,453.0,453.0
453,2015-07-01,RBT,Mid Cheshire Hospitals NHS Foundation Trust,5048.0,0.0,1983.0,7031.0
454,2015-07-01,RXR,East Lancashire Hospitals NHS Trust,9245.0,0.0,7353.0,16598.0
455,2015-07-01,RP5,Doncaster And Bassetlaw Hospitals NHS Foundation Trust,12165.0,0.0,2883.0,15048.0
456,2015-07-01,RNN,Cumbria Partnership NHS Foundation Trust,0.0,0.0,1402.0,1402.0
457,2015-07-01,RXP,County Durham And Darlington NHS Foundation Trust,10615.0,0.0,13410.0,24025.0
458,2015-07-01,RJR,Countess Of Chester Hospital NHS Foundation Trust,6054.0,0.0,787.0,6841.0
459,2015-07-01,RLN,City Hospitals Sunderland NHS Foundation Trust,6963.0,2430.0,2104.0,11497.0
460,2015-07-01,RW3,Central Manchester University Hospitals NHS Foundation Trust,11849.0,3292.0,9638.0,24779.0
461,2015-07-01,NTP08,Care Uk NHS Rotherham Diagnostic Centre,0.0,0.0,3295.0,3295.0
462,2015-07-01,RWY,Calderdale And Huddersfield NHS Foundation Trust,12388.0,0.0,0.0,12388.0
463,2015-07-01,RY2,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,8356.0,8356.0
464,2015-07-01,NNF09,Bransholme Health Centre,0.0,0.0,1309.0,1309.0
465,2015-07-01,RAE,Bradford Teaching Hospitals NHS Foundation Trust,10892.0,0.0,0.0,10892.0
466,2015-07-01,RMC,Bolton NHS Foundation Trust,9799.0,0.0,0.0,9799.0
467,2015-07-01,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,7491.0,0.0,9362.0,16853.0
468,2015-07-01,RJN,East Cheshire NHS Trust,3967.0,0.0,533.0,4500.0
469,2015-07-01,RBS,Alder Hey Children's NHS Foundation Trust,4472.0,0.0,0.0,4472.0
470,2015-07-01,RXF,Mid Yorkshire Hospitals NHS Trust,19442.0,0.0,0.0,19442.0
471,2015-07-01,RVW,North Tees And Hartlepool NHS Foundation Trust,6313.0,0.0,1663.0,7976.0
472,2015-07-01,RCB,York Teaching Hospital NHS Foundation Trust,11215.0,0.0,6206.0,17421.0
473,2015-07-01,AJN,Workington Health Limited,0.0,0.0,1862.0,1862.0
474,2015-07-01,RBL,Wirral University Teaching Hospital NHS Foundation Trust,7870.0,0.0,2730.0,10600.0
475,2015-07-01,RY7,Wirral Community NHS Trust,0.0,0.0,4688.0,4688.0
476,2015-07-01,RWW,Warrington And Halton Hospitals NHS Foundation Trust,7237.0,0.0,1985.0,9222.0
477,2015-07-01,RTX,University Hospitals Of Morecambe Bay NHS Foundation Trust,7636.0,0.0,1541.0,9177.0
478,2015-07-01,RM2,University Hospital Of South Manchester NHS Foundation Trust,8316.0,0.0,0.0,8316.0
479,2015-07-01,RET,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0
480,2015-07-01,RFR,The Rotherham NHS Foundation Trust,6568.0,0.0,0.0,6568.0
481,2015-07-01,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,9778.0,1836.0,3876.0,15490.0
482,2015-07-01,RBV,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0
483,2015-07-01,RMP,Tameside Hospital NHS Foundation Trust,7261.0,0.0,0.0,7261.0
484,2015-07-01,NLO01,Sunderland GP Out Of Hours,0.0,0.0,6176.0,6176.0
485,2015-07-01,RNL,North Cumbria University Hospitals NHS Trust,7013.0,0.0,0.0,7013.0
486,2015-07-01,RWJ,Stockport NHS Foundation Trust,7980.0,0.0,0.0,7980.0
487,2015-07-01,RVY,Southport And Ormskirk Hospital NHS Trust,6236.0,0.0,3738.0,9974.0
488,2015-07-01,RXG,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0
489,2015-07-01,RE9,South Tyneside NHS Foundation Trust,5187.0,0.0,0.0,5187.0
490,2015-07-01,RTR,South Tees Hospitals NHS Foundation Trust,11204.0,0.0,5870.0,17074.0
491,2015-07-01,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,10341.0,1343.0,1755.0,13439.0
492,2015-07-01,Y02565,Sheffield City GP Hc (Wic),0.0,0.0,5056.0,5056.0
493,2015-07-01,RCU,Sheffield Children's NHS Foundation Trust,4431.0,0.0,0.0,4431.0
494,2015-07-01,RM3,Salford Royal NHS Foundation Trust,8515.0,0.0,0.0,8515.0
495,2015-07-01,RQ6,Royal Liverpool And Broadgreen University Hospitals NHS Trust,7804.0,2014.0,10009.0,19827.0
496,2015-07-01,RT2,Pennine Care NHS Foundation Trust,0.0,0.0,5864.0,5864.0
497,2015-07-01,RW6,Pennine Acute Hospitals NHS Trust,22159.0,0.0,4424.0,26583.0
498,2015-07-01,RTF,Northumbria Healthcare NHS Foundation Trust,13998.0,0.0,2274.0,16272.0
499,2015-07-01,RJL,Northern Lincolnshire And Goole NHS Foundation Trust,11320.0,0.0,1866.0,13186.0
500,2015-07-01,RBN,St Helens And Knowsley Hospital Services NHS Trust,8871.0,0.0,1956.0,10827.0
501,2015-07-01,NDA55,Woking Walk In Centre,0.0,0.0,3117.0,3117.0
502,2015-07-01,NDA56,Weybridge Walk In Centre,0.0,0.0,2821.0,2821.0
503,2015-08-01,RA7,University Hospitals Bristol NHS Foundation Trust,8076.0,1789.0,0.0,9865.0
504,2015-08-01,NMH01,Norwich Practices Ltd (Castle Mall),0.0,0.0,4777.0,4777.0
505,2015-08-01,RNS,Northampton General Hospital NHS Trust,8207.0,998.0,0.0,9205.0
506,2015-08-01,Y02646,North Colchester Healthcare Centre,0.0,0.0,4800.0,4800.0
507,2015-08-01,RM1,Norfolk And Norwich University Hospitals NHS Foundation Trust,9421.0,0.0,1260.0,10681.0
508,2015-08-01,NLV02,NHS Nottingham City 8Am - 8Pm Health Centre,0.0,0.0,2645.0,2645.0
509,2015-08-01,RD8,Milton Keynes University Hospital NHS Foundation Trust,6650.0,0.0,4406.0,11056.0
510,2015-08-01,RQ8,Mid Essex Hospital Services NHS Trust,6944.0,0.0,465.0,7409.0
511,2015-08-01,NLO09,Melton Mowbray Urgent Care Centre,0.0,0.0,304.0,304.0
512,2015-08-01,NLO11,Market Harborough Urgent Care Centre,0.0,0.0,647.0,647.0
513,2015-08-01,C82009,Market Harborough Med.Ctr,0.0,0.0,320.0,320.0
514,2015-08-01,Y02421,Malling Health - Telford Wic,0.0,0.0,642.0,642.0
515,2015-08-01,RC9,Luton And Dunstable University Hospital NHS Foundation Trust,7393.0,0.0,2911.0,10304.0
516,2015-08-01,NJS05,Loughborough Urgent Care Centre,0.0,0.0,3319.0,3319.0
517,2015-08-01,RY5,Lincolnshire Community Health Services NHS Trust,0.0,0.0,13846.0,13846.0
518,2015-08-01,C82038,Latham House Medical Practice,0.0,0.0,376.0,376.0
519,2015-08-01,RNQ,Kettering General Hospital NHS Foundation Trust,6700.0,0.0,0.0,6700.0
520,2015-08-01,RGP,James Paget University Hospitals NHS Foundation Trust,6457.0,0.0,0.0,6457.0
521,2015-08-01,RGQ,Ipswich Hospital NHS Trust,7187.0,0.0,0.0,7187.0
522,2015-08-01,RQQ,Hinchingbrooke Health Care NHS Trust,3740.0,0.0,0.0,3740.0
523,2015-08-01,RY4,Hertfordshire Community NHS Trust,0.0,0.0,723.0,723.0
524,2015-08-01,RR1,Heart Of England NHS Foundation Trust,17501.0,0.0,3468.0,20969.0
525,2015-08-01,NEH06,Haverstock Healthcare (Cheshunt Community Hospital),0.0,0.0,1605.0,1605.0
526,2015-08-01,Y02662,Greyfriars Health Centre,0.0,0.0,1514.0,1514.0
527,2015-08-01,NTPAL,Greet General Practice & Urgent Care Centre,0.0,0.0,2076.0,2076.0
528,2015-08-01,RLT,George Eliot Hospital NHS Trust,5810.0,0.0,0.0,5810.0
529,2015-08-01,NQ106,Fryatt Hospital,0.0,0.0,662.0,662.0
530,2015-08-01,NAX,East Coast Community Healthcare C.I.C,0.0,0.0,721.0,721.0
531,2015-08-01,NR3,Nottingham Citycare Partnership,0.0,0.0,4923.0,4923.0
532,2015-08-01,RX1,Nottingham University Hospitals NHS Trust,13726.0,1327.0,203.0,15256.0
533,2015-08-01,NLO10,Oadby & Wigston Urgent Care Centre,0.0,0.0,2348.0,2348.0
534,2015-08-01,C82010,Oakham Medical Practice,0.0,0.0,310.0,310.0
535,2015-08-01,RWG,West Hertfordshire Hospitals NHS Trust,6971.0,0.0,3934.0,10905.0
536,2015-08-01,Y02628,Walsall Walk In Health Centre,0.0,0.0,3912.0,3912.0
537,2015-08-01,RBK,Walsall Healthcare NHS Trust,6187.0,0.0,3551.0,9738.0
538,2015-08-01,RJE,University Hospitals Of North Midlands NHS Trust,10626.0,380.0,8341.0,19347.0
539,2015-08-01,RWE,University Hospitals Of Leicester NHS Trust,10988.0,1710.0,5518.0,18216.0
540,2015-08-01,RKB,University Hospitals Coventry And Warwickshire NHS Trust,10800.0,1659.0,2205.0,14664.0
541,2015-08-01,RRK,University Hospitals Birmingham NHS Foundation Trust,8904.0,0.0,0.0,8904.0
542,2015-08-01,RWD,United Lincolnshire Hospitals NHS Trust,13395.0,0.0,0.0,13395.0
543,2015-08-01,RL4,The Royal Wolverhampton NHS Trust,10013.0,0.0,3792.0,13805.0
544,2015-08-01,RL1,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0
545,2015-08-01,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",5192.0,0.0,0.0,5192.0
546,2015-08-01,RQW,The Princess Alexandra Hospital NHS Trust,8262.0,0.0,124.0,8386.0
547,2015-08-01,RNA,The Dudley Group NHS Foundation Trust,7711.0,0.0,5406.0,13117.0
548,2015-08-01,RWH,East And North Hertfordshire NHS Trust,8418.0,0.0,5461.0,13879.0
549,2015-08-01,Y02961,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,3560.0,3560.0
